Time Stamp,Actual Total WTG Output Power /kW,Forecasted Power,,,,,,,,,,,,,,,,,
,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
9/26/21 21:10,"103,394.6","103,458.0","103,458.6","103,459.1","103,460.8","103,462.8","103,465.0","103,467.1","103,469.5","103,472.2","103,473.8","103,475.3","103,476.5","103,477.8","103,479.1","103,480.3","103,481.8","103,483.1","103,484.6"
9/26/21 21:20,"103,411.7","103,388.8","103,393.0","103,396.9","103,400.8","103,404.6","103,408.8","103,413.4","103,417.6","103,421.8","103,426.1","103,430.9","103,435.0","103,438.5","103,442.3","103,446.3","103,449.8","103,453.5","103,456.6"
9/26/21 21:30,"103,367.1","103,393.0","103,396.9","103,400.8","103,404.6","103,408.8","103,413.4","103,417.6","103,421.8","103,426.1","103,430.9","103,435.0","103,438.5","103,442.3","103,446.3","103,449.8","103,453.5","103,456.6","103,460.4"
9/26/21 21:40,"103,313.8","103,407.3","103,410.8","103,414.2","103,417.6","103,421.1","103,425.0","103,428.3","103,431.5","103,435.1","103,439.0","103,442.8","103,446.1","103,449.1","103,452.4","103,455.6","103,458.7","103,461.6","103,464.5"
9/26/21 21:50,"103,372.3","103,410.8","103,414.2","103,417.6","103,421.1","103,425.0","103,428.3","103,431.5","103,435.1","103,439.0","103,442.8","103,446.1","103,449.1","103,452.4","103,455.6","103,458.7","103,461.6","103,464.5","103,467.8"
9/26/21 22:00,"103,464.5","103,397.9","103,402.0","103,405.8","103,409.7","103,412.8","103,416.3","103,420.1","103,423.4","103,427.3","103,431.4","103,435.8","103,439.6","103,442.8","103,446.4","103,450.1","103,453.4","103,456.7","103,459.5"
9/26/21 22:10,"103,499.3","103,402.0","103,405.8","103,409.7","103,412.8","103,416.3","103,420.1","103,423.4","103,427.3","103,431.4","103,435.8","103,439.6","103,442.8","103,446.4","103,450.1","103,453.4","103,456.7","103,459.5","103,463.1"
9/26/21 22:20,"103,500.5","103,412.6","103,416.2","103,419.2","103,422.1","103,424.8","103,427.8","103,431.1","103,433.9","103,437.3","103,440.8","103,444.5","103,447.8","103,450.6","103,453.7","103,456.8","103,459.6","103,462.5","103,464.9"
9/26/21 22:30,"103,501.9","103,416.2","103,419.2","103,422.1","103,424.8","103,427.8","103,431.1","103,433.9","103,437.3","103,440.8","103,444.5","103,447.8","103,450.6","103,453.7","103,456.8","103,459.6","103,462.5","103,464.9","103,467.9"
9/26/21 22:40,"103,503.0","103,499.5","103,499.5","103,499.5","103,499.5","103,499.5","103,499.6","103,499.6","103,499.6","103,499.6","103,499.6","103,499.7","103,499.7","103,499.7","103,499.6","103,499.6","103,499.5","103,499.5","103,499.4"
9/26/21 22:50,"103,502.4","103,499.5","103,499.5","103,499.5","103,499.5","103,499.6","103,499.6","103,499.6","103,499.6","103,499.6","103,499.7","103,499.7","103,499.7","103,499.6","103,499.6","103,499.5","103,499.5","103,499.4","103,496.4"
9/26/21 23:00,"103,503.7","103,499.7","103,499.7","103,499.7","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.9","103,499.8","103,499.8","103,499.7","103,499.7","103,499.7","103,499.6","103,496.8","103,493.8"
9/26/21 23:10,"103,501.1","103,499.7","103,499.7","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.9","103,499.8","103,499.8","103,499.7","103,499.7","103,499.7","103,499.6","103,496.8","103,493.8","103,490.5"
9/26/21 23:20,"103,497.3","103,499.7","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.9","103,499.8","103,499.8","103,499.7","103,499.7","103,499.7","103,499.6","103,496.8","103,493.8","103,490.5","103,487.0"
9/26/21 23:30,"103,502.3","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.8","103,499.9","103,499.8","103,499.8","103,499.7","103,499.7","103,499.7","103,499.6","103,496.8","103,493.8","103,490.5","103,487.0","103,483.4"
9/26/21 23:40,"103,501.7","103,500.8","103,500.8","103,500.8","103,500.8","103,500.7","103,500.7","103,500.6","103,500.6","103,500.5","103,500.4","103,500.3","103,500.2","103,497.8","103,495.2","103,492.3","103,489.3","103,486.0","103,482.6"
9/26/21 23:50,"103,504.0","103,500.8","103,500.8","103,500.8","103,500.7","103,500.7","103,500.6","103,500.6","103,500.5","103,500.4","103,500.3","103,500.2","103,497.8","103,495.2","103,492.3","103,489.3","103,486.0","103,482.6","103,232.7"
9/27/21 0:00,"103,503.5","103,501.6","103,501.6","103,501.5","103,501.4","103,501.4","103,501.3","103,501.2","103,501.1","103,501.0","103,500.9","103,498.6","103,496.2","103,493.5","103,490.7","103,487.5","103,484.3","103,251.8","103,004.4"
9/27/21 0:10,"103,501.9","103,501.6","103,501.5","103,501.4","103,501.4","103,501.3","103,501.2","103,501.1","103,501.0","103,500.9","103,498.6","103,496.2","103,493.5","103,490.7","103,487.5","103,484.3","103,251.8","103,004.4","102,736.7"
9/27/21 0:20,"103,503.8","103,501.5","103,501.4","103,501.4","103,501.3","103,501.2","103,501.1","103,501.0","103,500.9","103,498.6","103,496.2","103,493.5","103,490.7","103,487.5","103,484.3","103,251.8","103,004.4","102,736.7","102,447.6"
9/27/21 0:30,"103,502.5","103,501.4","103,501.4","103,501.3","103,501.2","103,501.1","103,501.0","103,500.9","103,498.6","103,496.2","103,493.5","103,490.7","103,487.5","103,484.3","103,251.8","103,004.4","102,736.7","102,447.6","102,144.9"
9/27/21 0:40,"103,502.5","103,502.0","103,501.9","103,501.8","103,501.7","103,501.6","103,501.5","103,499.7","103,497.6","103,495.2","103,492.5","103,489.7","103,486.7","103,281.1","103,056.5","102,815.6","102,556.7","102,286.7","101,991.5"
9/27/21 0:50,"103,502.9","103,501.9","103,501.8","103,501.7","103,501.6","103,501.5","103,499.7","103,497.6","103,495.2","103,492.5","103,489.7","103,486.7","103,281.1","103,056.5","102,815.6","102,556.7","102,286.7","101,991.5","100,674.8"
9/27/21 1:00,"103,500.7","103,501.8","103,501.7","103,501.6","103,501.5","103,499.7","103,497.6","103,495.2","103,492.5","103,489.7","103,486.7","103,281.1","103,056.5","102,815.6","102,556.7","102,286.7","101,991.5","100,674.8","99,280.2"
9/27/21 1:10,"103,501.4","103,501.7","103,501.6","103,501.5","103,499.7","103,497.6","103,495.2","103,492.5","103,489.7","103,486.7","103,281.1","103,056.5","102,815.6","102,556.7","102,286.7","101,991.5","100,674.8","99,280.2","97,832.0"
9/27/21 1:20,"103,503.6","103,502.1","103,502.0","103,500.7","103,499.2","103,497.5","103,495.5","103,493.3","103,490.9","103,334.0","103,156.1","102,954.5","102,735.8","102,505.6","102,252.9","101,148.0","99,966.2","98,695.4","97,374.0"
9/27/21 1:30,"103,502.2","103,502.0","103,500.7","103,499.2","103,497.5","103,495.5","103,493.3","103,490.9","103,334.0","103,156.1","102,954.5","102,735.8","102,505.6","102,252.9","101,148.0","99,966.2","98,695.4","97,374.0","95,922.6"
9/27/21 1:40,"103,503.5","103,500.7","103,499.2","103,497.5","103,495.5","103,493.3","103,490.9","103,334.0","103,156.1","102,954.5","102,735.8","102,505.6","102,252.9","101,148.0","99,966.2","98,695.4","97,374.0","95,922.6","94,356.6"
9/27/21 1:50,"92,844.9","103,499.2","103,497.5","103,495.5","103,493.3","103,490.9","103,334.0","103,156.1","102,954.5","102,735.8","102,505.6","102,252.9","101,148.0","99,966.2","98,695.4","97,374.0","95,922.6","94,356.6","95,256.3"
9/27/21 2:00,"91,187.0","103,499.1","103,497.5","103,495.6","103,493.6","103,365.3","103,217.2","103,053.6","102,866.3","102,656.8","102,421.0","101,445.5","100,399.0","99,251.8","98,007.6","96,701.2","95,301.7","96,117.4","96,950.3"
9/27/21 2:10,"85,775.3","103,497.5","103,495.6","103,493.6","103,365.3","103,217.2","103,053.6","102,866.3","102,656.8","102,421.0","101,445.5","100,399.0","99,251.8","98,007.6","96,701.2","95,301.7","96,117.4","96,950.3","97,852.4"
9/27/21 2:20,"73,159.4","103,245.1","103,252.8","103,150.9","103,032.8","102,894.8","102,736.5","102,565.7","102,367.5","101,508.6","100,535.1","99,476.7","98,359.8","97,138.1","95,816.2","96,521.3","97,299.2","98,182.7","99,105.9"
9/27/21 2:30,"70,785.0","103,252.8","103,150.9","103,032.8","102,894.8","102,736.5","102,565.7","102,367.5","101,508.6","100,535.1","99,476.7","98,359.8","97,138.1","95,816.2","96,521.3","97,299.2","98,182.7","99,105.9","100,102.9"
9/27/21 2:40,"60,988.1","89,942.1","90,351.7","90,684.3","91,000.3","91,263.8","91,562.1","91,342.7","90,976.1","90,577.9","90,090.5","89,519.0","88,814.3","89,831.2","90,946.9","92,153.7","93,411.9","94,757.8","96,123.6"
9/27/21 2:50,"60,764.1","90,351.7","90,684.3","91,000.3","91,263.8","91,562.1","91,342.7","90,976.1","90,577.9","90,090.5","89,519.0","88,814.3","89,831.2","90,946.9","92,153.7","93,411.9","94,757.8","96,123.6","96,843.6"
9/27/21 3:00,"60,761.5","80,893.9","81,548.2","82,182.4","82,739.6","82,877.2","82,980.4","82,894.4","82,825.8","82,682.1","82,482.8","83,853.8","85,213.0","86,708.3","88,306.0","89,916.1","91,623.1","92,528.5","93,599.3"
9/27/21 3:10,"60,765.0","81,548.2","82,182.4","82,739.6","82,877.2","82,980.4","82,894.4","82,825.8","82,682.1","82,482.8","83,853.8","85,213.0","86,708.3","88,306.0","89,916.1","91,623.1","92,528.5","93,599.3","94,754.2"
9/27/21 3:20,"60,763.4","70,971.5","72,214.6","73,310.8","74,403.7","75,407.1","76,540.8","77,766.5","78,825.5","80,074.9","81,375.9","82,782.1","84,026.4","85,066.1","86,210.7","87,390.1","88,450.7","89,540.4","90,467.0"
9/27/21 3:30,"60,761.0","72,214.6","73,310.8","74,403.7","75,407.1","76,540.8","77,766.5","78,825.5","80,074.9","81,375.9","82,782.1","84,026.4","85,066.1","86,210.7","87,390.1","88,450.7","89,540.4","90,467.0","91,612.5"
9/27/21 3:40,"60,759.6","71,640.7","72,804.5","73,896.3","74,942.9","76,012.4","77,196.6","78,336.7","79,491.2","80,771.2","82,127.8","83,451.8","84,586.6","85,676.2","86,840.6","87,958.8","89,032.2","90,037.7","91,075.0"
9/27/21 3:50,"60,760.8","72,804.5","73,896.3","74,942.9","76,012.4","77,196.6","78,336.7","79,491.2","80,771.2","82,127.8","83,451.8","84,586.6","85,676.2","86,840.6","87,958.8","89,032.2","90,037.7","91,075.0","92,271.8"
9/27/21 4:00,"60,760.2","70,968.9","72,212.1","73,308.4","74,401.4","75,404.3","76,537.4","77,762.4","78,820.6","80,070.0","81,370.9","82,776.1","84,019.4","85,058.1","86,201.6","87,380.7","88,441.1","89,531.0","90,457.9"
9/27/21 4:10,"60,761.5","72,212.1","73,308.4","74,401.4","75,404.3","76,537.4","77,762.4","78,820.6","80,070.0","81,370.9","82,776.1","84,019.4","85,058.1","86,201.6","87,380.7","88,441.1","89,531.0","90,457.9","91,603.8"
9/27/21 4:20,"60,763.0","71,022.3","72,259.2","73,349.3","74,441.8","75,441.1","76,579.5","77,807.9","78,859.3","80,115.7","81,417.5","82,826.7","84,063.2","85,093.8","86,241.7","87,422.3","88,478.3","89,569.4","90,489.7"
9/27/21 4:30,"60,757.4","72,259.2","73,349.3","74,441.8","75,441.1","76,579.5","77,807.9","78,859.3","80,115.7","81,417.5","82,826.7","84,063.2","85,093.8","86,241.7","87,422.3","88,478.3","89,569.4","90,489.7","91,644.4"
9/27/21 4:40,"60,760.3","72,212.4","73,308.0","74,400.4","75,403.2","76,536.1","77,760.9","78,818.4","80,066.8","81,366.7","82,771.6","84,014.6","85,053.0","86,196.6","87,375.9","88,436.6","89,526.3","90,453.0","91,598.6"
9/27/21 4:50,"60,757.4","73,308.0","74,400.4","75,403.2","76,536.1","77,760.9","78,818.4","80,066.8","81,366.7","82,771.6","84,014.6","85,053.0","86,196.6","87,375.9","88,436.6","89,526.3","90,453.0","91,598.6","92,836.9"
9/27/21 5:00,"60,759.8","70,965.5","72,208.2","73,303.9","74,396.2","75,398.4","76,530.7","77,754.8","78,812.1","80,060.3","81,360.0","82,765.1","84,008.3","85,047.1","86,190.6","87,369.8","88,430.4","89,523.0","90,453.0"
9/27/21 5:10,"60,758.5","72,208.2","73,303.9","74,396.2","75,398.4","76,530.7","77,754.8","78,812.1","80,060.3","81,360.0","82,765.1","84,008.3","85,047.1","86,190.6","87,369.8","88,430.4","89,523.0","90,453.0","91,602.1"
9/27/21 5:20,"60,764.7","72,207.1","73,302.7","74,394.5","75,396.7","76,528.9","77,753.0","78,810.2","80,058.3","81,358.3","82,763.3","84,006.6","85,045.3","86,188.8","87,367.9","88,431.4","89,524.1","90,454.1","91,603.3"
9/27/21 5:30,"60,762.6","73,302.7","74,394.5","75,396.7","76,528.9","77,753.0","78,810.2","80,058.3","81,358.3","82,763.3","84,006.6","85,045.3","86,188.8","87,367.9","88,431.4","89,524.1","90,454.1","91,603.3","92,841.9"
9/27/21 5:40,"60,763.4","71,760.0","72,944.8","74,040.1","75,159.8","76,177.1","77,334.2","78,577.2","79,706.6","80,965.1","82,212.2","83,556.5","84,778.9","85,822.9","86,959.3","88,089.2","89,162.1","90,287.4","91,251.7"
9/27/21 5:50,"60,768.7","72,203.6","73,298.7","74,390.3","75,392.2","76,524.2","77,748.3","78,805.7","80,054.0","81,353.8","82,758.6","84,001.7","85,042.8","86,189.0","87,371.1","88,434.8","89,527.7","90,457.9","91,609.1"
9/27/21 6:00,"60,772.6","72,201.5","73,296.5","74,388.1","75,390.0","76,522.2","77,746.3","78,803.6","80,051.9","81,351.6","82,756.4","84,001.9","85,043.2","86,189.5","87,371.6","88,435.4","89,528.5","90,460.5","91,611.8"
9/27/21 6:10,"60,759.0","73,296.5","74,388.1","75,390.0","76,522.2","77,746.3","78,803.6","80,051.9","81,351.6","82,756.4","84,001.9","85,043.2","86,189.5","87,371.6","88,435.4","89,528.5","90,460.5","91,611.8","92,852.8"
9/27/21 6:20,"60,765.3","70,965.9","72,207.4","73,302.1","74,393.3","75,395.1","76,526.8","77,750.2","78,807.1","80,056.9","81,358.4","82,765.1","84,010.5","85,051.7","86,197.8","87,381.4","88,446.8","89,541.5","90,473.6"
9/27/21 6:30,"60,764.5","72,207.4","73,302.1","74,393.3","75,395.1","76,526.8","77,750.2","78,807.1","80,056.9","81,358.4","82,765.1","84,010.5","85,051.7","86,197.8","87,381.4","88,446.8","89,541.5","90,473.6","91,625.0"
9/27/21 6:40,"60,757.6","72,219.6","73,330.2","74,409.3","75,436.8","76,561.9","77,753.5","78,855.3","80,085.6","81,393.2","82,766.6","84,006.9","85,084.3","86,221.2","87,385.7","88,468.6","89,538.7","90,516.7","91,649.9"
9/27/21 6:50,"60,770.2","73,124.2","74,213.7","75,232.2","76,336.1","77,541.0","78,632.5","79,841.6","81,133.1","82,517.9","83,795.0","84,874.5","85,998.6","87,174.8","88,263.0","89,349.9","90,313.9","91,419.2","92,620.5"
9/27/21 7:00,"60,757.4","70,965.3","72,206.6","73,300.9","74,391.9","75,394.9","76,528.1","77,753.3","78,812.2","80,062.1","81,363.9","82,772.2","84,019.2","85,062.0","86,210.0","87,394.1","88,459.8","89,534.6","90,445.3"
9/27/21 7:10,"60,763.9","72,206.6","73,300.9","74,391.9","75,394.9","76,528.1","77,753.3","78,812.2","80,062.1","81,363.9","82,772.2","84,019.2","85,062.0","86,210.0","87,394.1","88,459.8","89,534.6","90,445.3","91,573.7"
9/27/21 7:20,"60,760.4","71,497.0","72,671.3","73,763.9","74,818.3","75,878.5","77,057.2","78,212.6","79,353.9","80,634.3","81,986.9","83,328.4","84,483.3","85,570.0","86,738.3","87,853.3","88,910.4","89,913.8","90,917.6"
9/27/21 7:30,"79,875.6","72,671.3","73,763.9","74,818.3","75,878.5","77,057.2","78,212.6","79,353.9","80,634.3","81,986.9","83,328.4","84,483.3","85,570.0","86,738.3","87,853.3","88,910.4","89,913.8","90,917.6","92,090.3"
9/27/21 7:40,"102,823.4","72,976.4","74,086.1","75,148.9","76,295.4","77,403.9","78,535.9","79,796.0","81,049.9","82,366.7","83,569.8","84,750.9","85,937.4","87,022.2","88,098.7","89,153.0","90,158.6","91,294.9","92,366.7"
9/27/21 7:50,"103,425.2","72,201.5","73,297.3","74,390.0","75,393.3","76,527.0","77,753.6","78,814.0","80,065.6","81,369.3","82,778.4","84,026.1","85,052.4","86,182.2","87,346.5","88,391.0","89,463.3","90,371.9","90,443.8"
9/27/21 8:00,"103,501.1","72,551.6","73,634.1","74,715.1","75,706.8","76,830.6","78,045.2","79,092.4","80,332.9","81,623.1","83,018.3","84,234.5","85,246.8","86,364.9","87,516.0","88,547.2","89,607.5","89,488.6","89,511.0"
9/27/21 8:10,"103,493.8","73,634.1","74,715.1","75,706.8","76,830.6","78,045.2","79,092.4","80,332.9","81,623.1","83,018.3","84,234.5","85,246.8","86,364.9","87,516.0","88,547.2","89,607.5","89,488.6","89,511.0","89,530.7"
9/27/21 8:20,"103,489.5","103,442.9","103,444.9","103,446.8","103,448.8","103,450.5","103,452.5","103,454.7","103,456.6","103,458.5","103,460.4","103,462.5","103,464.3","103,465.6","103,467.2","103,313.5","103,147.2","102,968.1","102,779.5"
9/27/21 8:30,"103,300.0","103,444.9","103,446.8","103,448.8","103,450.5","103,452.5","103,454.7","103,456.6","103,458.5","103,460.4","103,462.5","103,464.3","103,465.6","103,467.2","103,313.5","103,147.2","102,968.1","102,779.5","102,574.4"
9/27/21 8:40,"103,165.7","103,494.8","103,495.0","103,495.2","103,495.4","103,495.5","103,495.7","103,495.6","103,495.5","103,495.3","103,495.2","103,494.9","103,494.7","103,352.3","103,196.4","103,026.5","102,845.7","102,651.5","102,450.5"
9/27/21 8:50,"103,062.1","103,495.0","103,495.2","103,495.4","103,495.5","103,495.7","103,495.6","103,495.5","103,495.3","103,495.2","103,494.9","103,494.7","103,352.3","103,196.4","103,026.5","102,845.7","102,651.5","102,450.5","99,774.6"
9/27/21 9:00,"103,076.3","103,338.4","103,344.6","103,350.0","103,355.5","103,360.2","103,365.5","103,371.3","103,376.2","103,382.0","103,388.1","103,266.4","103,129.2","102,980.1","102,816.9","102,639.5","102,451.6","99,971.9","97,336.0"
9/27/21 9:10,"102,823.4","103,344.6","103,350.0","103,355.5","103,360.2","103,365.5","103,371.3","103,376.2","103,382.0","103,388.1","103,266.4","103,129.2","102,980.1","102,816.9","102,639.5","102,451.6","99,971.9","97,336.0","94,485.6"
9/27/21 9:20,"102,926.0","103,224.8","103,234.6","103,243.9","103,252.5","103,262.0","103,272.4","103,281.5","103,291.8","103,182.7","103,058.1","102,918.5","102,767.3","102,601.7","102,421.8","100,039.8","97,471.4","94,758.8","91,816.3"
9/27/21 9:30,"102,713.8","103,234.6","103,243.9","103,252.5","103,262.0","103,272.4","103,281.5","103,291.8","103,182.7","103,058.1","102,918.5","102,767.3","102,601.7","102,421.8","100,039.8","97,471.4","94,758.8","91,816.3","88,635.4"
9/27/21 9:40,"102,613.8","102,941.8","102,963.1","102,981.8","103,000.2","103,017.2","103,036.0","102,957.4","102,864.0","102,757.6","102,636.5","102,498.8","102,347.8","100,264.1","97,984.5","95,499.7","92,852.2","90,014.2","87,068.2"
9/27/21 9:50,"102,745.8","102,963.1","102,981.8","103,000.2","103,017.2","103,036.0","102,957.4","102,864.0","102,757.6","102,636.5","102,498.8","102,347.8","100,264.1","97,984.5","95,499.7","92,852.2","90,014.2","87,068.2","85,194.9"
9/27/21 10:00,"102,967.0","102,973.7","102,992.8","103,010.5","103,027.6","102,955.6","102,871.7","102,774.5","102,663.2","102,537.0","102,394.3","100,441.2","98,295.9","95,971.4","93,433.3","90,713.6","87,829.7","86,078.8","84,237.4"
9/27/21 10:10,"102,834.1","102,992.8","103,010.5","103,027.6","102,955.6","102,871.7","102,774.5","102,663.2","102,537.0","102,394.3","100,441.2","98,295.9","95,971.4","93,433.3","90,713.6","87,829.7","86,078.8","84,237.4","82,201.4"
9/27/21 10:20,"102,337.5","102,927.7","102,949.4","102,895.6","102,828.7","102,749.0","102,656.6","102,549.9","102,432.1","100,772.2","98,890.3","96,759.4","94,440.6","91,996.6","89,330.1","87,606.8","85,850.8","83,995.0","82,150.5"
9/27/21 10:30,"101,929.3","102,949.4","102,895.6","102,828.7","102,749.0","102,656.6","102,549.9","102,432.1","100,772.2","98,890.3","96,759.4","94,440.6","91,996.6","89,330.1","87,606.8","85,850.8","83,995.0","82,150.5","80,090.9"
9/27/21 10:40,"101,678.5","103,003.7","102,942.0","102,867.0","102,779.7","102,679.5","102,564.4","101,043.9","99,326.5","97,377.4","95,182.7","92,768.9","90,228.9","88,616.9","86,867.4","85,048.9","83,171.3","81,250.7","79,229.6"
9/27/21 10:50,"101,462.6","102,942.0","102,867.0","102,779.7","102,679.5","102,564.4","101,043.9","99,326.5","97,377.4","95,182.7","92,768.9","90,228.9","88,616.9","86,867.4","85,048.9","83,171.3","81,250.7","79,229.6","81,481.0"
9/27/21 11:00,"99,977.0","102,447.2","102,384.0","102,308.0","102,219.9","100,862.1","99,294.1","97,563.1","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6"
9/27/21 11:10,"98,654.1","102,384.0","102,308.0","102,219.9","100,862.1","99,294.1","97,563.1","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7"
9/27/21 11:20,"99,313.2","102,308.0","102,219.9","100,862.1","99,294.1","97,563.1","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4"
9/27/21 11:30,"98,350.5","102,219.9","100,862.1","99,294.1","97,563.1","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5"
9/27/21 11:40,"94,720.6","100,862.1","99,294.1","97,563.1","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7"
9/27/21 11:50,"83,965.1","99,294.1","97,563.1","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2"
9/27/21 12:00,"79,037.5","97,563.1","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0"
9/27/21 12:10,"76,535.3","95,580.8","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1"
9/27/21 12:20,"85,463.0","93,364.3","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1"
9/27/21 12:30,"92,718.0","90,869.5","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0"
9/27/21 12:40,"90,177.7","89,259.7","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2"
9/27/21 12:50,"88,773.0","87,671.1","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1"
9/27/21 13:00,"86,226.5","85,921.4","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4"
9/27/21 13:10,"82,031.2","84,053.9","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1"
9/27/21 13:20,"83,940.1","82,179.0","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8"
9/27/21 13:30,"94,192.3","80,189.2","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5"
9/27/21 13:40,"97,250.0","82,491.9","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3"
9/27/21 13:50,"93,607.2","84,848.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3"
9/27/21 14:00,"88,180.6","87,400.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2"
9/27/21 14:10,"91,410.7","90,266.4","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7"
9/27/21 14:20,"100,331.7","93,399.5","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7","103,470.5"
9/27/21 14:30,"100,134.1","96,708.7","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7","103,470.5","103,473.7"
9/27/21 14:40,"100,896.1","97,670.2","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7","103,470.5","103,473.7","103,477.2"
9/27/21 14:50,"101,394.9","98,697.0","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7","103,470.5","103,473.7","103,477.2","103,480.4"
9/27/21 15:00,"100,765.4","99,762.1","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7","103,470.5","103,473.7","103,477.2","103,480.4","103,482.0"
9/27/21 15:10,"101,304.2","100,875.1","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7","103,470.5","103,473.7","103,477.2","103,480.4","103,482.0","103,483.4"
9/27/21 15:20,"101,132.0","102,027.0","103,212.2","103,252.1","103,293.4","103,332.1","103,370.8","103,409.5","103,449.3","103,457.3","103,462.2","103,466.7","103,470.5","103,473.7","103,477.2","103,480.4","103,482.0","103,483.4","103,484.6"
